t,bound,Exp3,Exp3DoublingTrick,SWExp3
599,199.6465263181884,84.79096580318009,86.26015670665913,85.48948756530882
600,199.81310667784746,84.70692649770433,86.45646535386044,85.35515632351729
601,199.9795482782842,84.85682515139575,86.33105508495845,85.58944978380788
602,200.14585146567578,84.85682515139575,86.77742978905752,85.95074886992893
603,200.31201658476235,84.85682515139575,86.70064204795199,85.69122607347907
604,200.47804397885537,85.30315489092732,87.14697178748355,85.8429554630842
605,200.64393398984583,85.71726865116347,87.53089691324254,86.22688058884319
606,200.8096869582127,85.96180436024684,87.94777223081786,86.46354308889914
607,200.9753032230307,86.02826454586233,88.01423241643334,86.65706797053599
608,201.14078312197873,86.09952008048958,88.11532975167768,86.79447625742574
609,201.30612699134778,86.26191438803465,88.11170446879123,86.83147691816328
610,201.47133516604885,86.26191438803465,88.13407690605828,86.67663103681929
611,201.63640797962097,86.86036837748856,88.50886048518225,87.27508502627319
612,201.8013457642389,87.20708243854949,88.50886048518225,87.62179908733413
613,201.96614885072117,87.20708243854949,88.79059502289874,87.68331295864186
614,202.13081756853757,87.48079526231902,89.02195071987069,87.68331295864186
615,202.29535224581699,87.2246066146244,89.02195071987069,87.56111405859303
616,202.45975320935497,87.31748554612403,89.11354084113628,87.8557811737345
617,202.62402078462137,87.56464758952797,89.44201210271018,88.11998380660526
618,202.78815529576778,87.53445674801657,89.72259007871855,88.12007225739677
619,202.95215706563502,87.9401757187685,90.12830904947049,88.2980927827495
620,203.11602641576056,88.41967485710177,90.29571985148363,88.50834747746876
621,203.2797636663859,88.68526544596614,90.58653390271837,88.89495787549185
622,203.44336913646376,89.1801406822882,90.80673155384557,89.1829120378784
623,203.6068431436655,89.26894206556386,90.7304055891426,89.42126170601205
624,203.7701860043882,89.50276885031269,90.7304055891426,89.50607138321669
625,203.9333980337618,89.50276885031269,90.78474163290224,89.5731849456256
626,204.09647954565622,89.50276885031269,91.24382494447747,89.75434833194561
627,204.25943085268847,89.68604193603136,91.24382494447747,89.9365565764308
628,204.42225226622952,89.68604193603136,91.29633515350292,90.30826227054251
629,204.5849440964113,89.68604193603136,91.60323278563698,90.50939622995895
630,204.7475066521336,89.77384941460934,91.69104026421496,90.59720370853694
631,204.9099402410709,89.9230102447728,91.88257248871702,90.59720370853694
632,205.07224516967915,89.9230102447728,92.09957376081707,90.51011313684978
633,205.2344217432026,90.51608324413746,92.57938032508179,90.9899197011145
634,205.39647026568034,90.95519313326736,92.75574529362996,91.31064707785549
635,205.55839103995308,91.32787786502473,92.92652492864983,91.23201726602508
636,205.7201843676697,91.48470239394914,93.20966689375689,91.21397622881432
637,205.88185054929386,91.52676402233061,93.22750119605365,91.23397908762371
638,206.04338988411038,91.89047282417596,93.50436525538498,91.44739895362676
639,206.2048026702319,91.8336758423577,93.83459363668504,91.46128071465887
640,206.36608920460512,92.13728230592483,94.0761769339349,91.73414500475775
641,206.52724978301723,92.52211051072265,94.12594147919606,91.93759008886173
642,206.68828470010232,92.76736249041966,94.16510976738482,91.91363083494173
643,206.8491942493475,93.21104787897167,94.16510976738482,91.98036344207304
644,207.00997872309938,93.62999930448677,94.16510976738482,92.39931486758815
645,207.17063841256996,94.10994072284007,94.50111027552168,92.7556449591363
646,207.33117360784308,94.10994072284007,94.74851159923605,93.00304628285068
647,207.49158459788032,94.52852825814858,95.16709913454457,93.4216338181592
648,207.65187167052716,94.50484066353283,95.0260599244092,93.26705146433312
649,207.812035112519,94.79523932197839,95.08483162511925,93.2990261815969
650,207.97207520948717,95.03232101074843,95.08483162511925,93.17935012958316
651,208.13199224596477,95.16324391953015,95.22630858804149,92.9034677540713
652,208.2917865053927,95.55440383946234,95.78482475027641,93.46074665286983
653,208.45145827012544,95.26430458859869,95.49472549941277,93.5939205310874
654,208.61100782143689,95.26430458859869,95.92056551649284,93.99822322272337
655,208.77043543952615,95.26323542175686,95.76883231043485,93.87971501506547
656,208.92974140352328,95.25404063042151,95.7555760558738,93.89834225347408
657,209.088925991495,95.42516603616605,95.7555760558738,94.17142125307487
658,209.24798948045026,95.46324377128059,95.79365379098834,93.98159081526939
659,209.40693214634607,95.54850521024451,95.95014010288378,93.73054250872002
660,209.5657542640928,95.54850521024451,96.24444607701145,93.73054250872002
661,209.72445610756006,95.53976410446421,96.41605522994115,93.72180140293972
662,209.8830379495819,95.93337792348393,96.70249328252964,93.94351615266464
663,210.0415000619625,95.93337792348393,96.79012138469704,93.79051064820624
664,210.19984271548148,95.81129294967866,96.79012138469704,93.79051064820624
665,210.35806617989934,95.81129294967866,96.79012138469704,93.54545607639272
666,210.51617072396283,95.81129294967866,97.17137712221961,93.5477651677262
667,210.67415661541025,95.8617011814535,97.19825188854259,93.49731215656118
668,210.83202412097685,96.04761488266843,97.44349456978944,93.84637091709504
669,210.9897735063999,95.96310004190235,97.80854930682693,94.08359487189404
670,211.14740503642395,95.7124578438794,97.80854930682693,93.83295267387109
671,211.30491897480624,95.77886087543129,97.87495233837882,93.89935570542298
672,211.46231558432152,96.3005250810346,98.44731940712632,94.08747031273731
673,211.61959512676736,96.44840050654852,98.44731940712632,94.11273525113967
674,211.77675786296922,96.44840050654852,98.60864435069772,94.4602579913223
675,211.93380405278543,96.42455979141658,98.58480363556578,94.50702590847226
676,212.09073395511226,96.46528429235639,98.97453125741617,94.50702590847226
677,212.24754782788884,96.47056269044839,98.97453125741617,94.51230430656426
678,212.4042459281022,96.65328722236586,98.98909853346998,94.74627501081858
679,212.56082851179207,96.6209966471294,98.98909853346998,94.52173405795219
680,212.71729583405585,97.03569180344778,99.44521944748789,94.6928200870434
681,212.87364814905337,97.27688886787575,99.44521944748789,95.11602069766434
682,213.0298857100119,97.39245195167007,99.43244233176415,95.13002847556487
683,213.18600876923065,97.29389795507217,99.44480531433936,95.08512548543513
684,213.34201757808574,97.51616781878516,99.95483259509797,95.22837242918484
685,213.49791238703483,97.59207554345755,100.22890933730918,95.48807592891785
686,213.65369344562185,97.89630959141476,100.22890933730918,95.3409381306044
687,213.80936100248164,97.98448570412944,100.44477156684547,95.23277480757577
688,213.96491530534456,98.21058724350746,100.9323714255591,95.744059645329
689,214.12035660104112,97.95319296678173,100.85144771966623,95.97584390639668
690,214.27568513550662,98.04765615216809,101.13500862670577,96.07030709178304
691,214.4309011537855,97.97170406376233,101.13500862670577,96.16631202263687
692,214.58600490003602,98.24489706377841,101.55010653963296,96.7823364175241
693,214.74099661753468,98.59645049757734,101.55010653963296,96.88889525031686
694,214.89587654868066,98.77548949592494,101.50589474656056,96.88889525031686
695,215.05064493500026,98.97387562891612,101.70428087955173,97.27195266052956
696,215.2053020171513,98.97387562891612,101.70428087955173,97.0243486857434
697,215.35984803492747,99.33649266187996,101.80177795734221,97.0243486857434
698,215.51428322726272,99.69313125806889,102.23912487084112,97.546585701308
699,215.66860783223544,99.89366144739881,102.23912487084112,97.87013868574678
700,215.8228220870729,100.22096651464165,102.6495608210991,98.19744375298961
701,215.97692622815538,100.38257685920229,102.77148420799227,98.08532857913752
702,216.1309204910205,100.29910977169482,103.02140726746296,97.94438154440468
703,216.28480511036733,100.22314997742853,103.21540209722804,97.96139488160236
704,216.43858032006062,99.99893354866845,103.33448399798044,97.88627202550555
705,216.59224635313495,100.2179675095204,103.2354781908852,97.65951506165271
706,216.74580344179873,100.06747815773423,103.31706251547342,97.65951506165271
707,216.8992518174385,100.40959351172137,103.65917786946056,97.83740072102938
708,217.0525917106229,100.90079642335678,104.03763568476222,98.03793201594522
709,217.20582335110657,101.03180299546278,104.57593230528028,98.03793201594522
710,217.35894696783444,100.75149933054394,104.60554556796939,98.058026366153
711,217.5119627889455,100.83301766234126,104.60554556796939,98.39458104429389
712,217.66487104177693,100.94117333325511,104.61416415979721,98.39458104429389
713,217.8176719528678,101.1891032908851,104.61019998974933,98.39458104429389
714,217.97036574796329,101.14044777380133,104.75796780497029,98.50929865571908
715,218.12295265201834,101.26960412011641,104.97353022620229,98.92759329877043
716,218.2754328892017,101.65847002422333,105.36209222450555,98.8324370666146
717,218.4278066828996,101.38765652419602,105.4868226021357,98.8324370666146
718,218.5800742557196,101.38765652419602,105.4662567028169,98.86396835257511
719,218.73223582949464,101.6452346681931,105.76778051635551,99.38971421769128
720,218.88429162528638,102.11537274675106,106.23791859491348,99.56929562247421
721,219.03624186338928,102.32745147302154,106.43559914582454,99.56929562247421
722,219.1880867633342,102.32745147302154,106.67794942406442,99.90424536614103
723,219.33982654389212,102.45013672683444,106.87082017536073,100.02254611564575
724,219.49146142307777,102.34924552573125,106.82049546825436,99.96931760445159
725,219.64299161815336,102.58100625948993,107.11889341157138,100.10346249252416
726,219.79441734563218,102.97478242729449,107.59825932088143,100.25328785866373
727,219.94573882128225,102.83105549718664,107.59825932088143,100.25328785866373
728,220.09695626012973,102.59941464059114,107.76043543983741,100.06185497116621
729,220.24806987646272,102.59941464059114,107.94182520352621,100.27914717603392
730,220.39907988383473,103.06297867333416,108.2337212354899,100.84344645444213
731,220.54998649506808,103.31691749004403,108.48766005219977,101.07614782593396
732,220.70078992225757,103.31691749004403,108.25957562750176,100.7499674027327
733,220.85149037677382,103.64462922032965,108.24438995987009,100.72908143024779
734,221.00208806926685,103.64462922032965,108.42270812345731,100.69600412993685
735,221.1525832096694,103.71287056254522,108.55154481375445,101.05827378311926
736,221.30297600720033,103.98942211356052,108.82809636476975,101.05172292377767
737,221.45326667036827,103.71076365648946,108.82809636476975,101.12182684217203
738,221.60345540697466,103.71076365648946,109.05011961860197,101.32766375547851
739,221.7535424241172,103.6637962903614,109.43723471548304,101.44532863194792
740,221.9035279281934,103.72210259033159,109.29655376010368,101.29417665680256
741,222.05341212490356,103.58212622165564,109.4152330464351,101.13064825571024
742,222.20319521925427,103.71578546442493,109.4810419282494,101.25463854572519
743,222.3528774155616,104.12683056949584,109.86576162766448,101.50088280718984
744,222.5024589174545,104.54253648214086,110.12874288339816,101.7858868972047
745,222.65193992787775,104.49607157196499,110.20374013013094,101.73942198702883
746,222.80132064909543,104.62938100122028,110.37018505311539,101.87273141628413
747,222.95060128269398,104.82626671701985,110.58713506077595,101.87273141628413
748,223.09978202958547,105.03116784824982,110.65536752193452,102.07360262344866
749,223.24886309001062,105.32098266717549,111.11138793146665,102.46365512958795
750,223.39784466354203,105.43590858158467,111.21839166030674,102.60621922143145
751,223.54672694908734,105.643908444864,111.37813593118307,102.76596349230778
752,223.6955101448922,105.643908444864,111.77793594358309,103.062456575272
753,223.84419444854345,106.19059954947573,112.23956483027672,103.52408546196563
754,223.9927800569721,106.12071674929535,112.15442358885258,103.52408546196563
755,224.1412671664565,106.32518373971197,112.04658123810583,103.52408546196563
756,224.28965597262524,106.32048513586426,112.12418295502727,103.52408546196563
757,224.4379466704602,106.38298124093177,112.35933474158372,103.58658156703314
758,224.58613945429957,106.59463551075396,112.35933474158372,103.58658156703314
759,224.73423451784078,107.17626939661932,112.97319463826437,104.20044146371379
760,224.8822320541434,107.29686322470411,113.2350200020989,104.20044146371379
761,225.03013225563228,107.48614531354679,113.2350200020989,103.98259172426168
762,225.17793531410024,107.57480640447909,113.35672162506779,104.02225378862249
763,225.3256414207111,107.70258817333377,113.20658197300537,104.02225378862249
764,225.47325076600245,107.9830732458056,113.45830555017051,104.14370877305566
765,225.6207635398887,108.25639080038547,113.7490775023125,104.43448072519766
766,225.76817993166384,108.58278192639938,114.23476942970694,104.47621942020612
767,225.91550013000412,108.58278192639938,114.18257827916096,104.46612805550313
768,226.06272432297112,108.67910446797242,114.3439167902061,104.46612805550313
769,226.20985269801446,108.6646014800163,114.39990047165651,104.68825482934415
770,226.35688544197447,109.19622417106336,114.96917160956383,105.18485395845062
771,226.50382274108512,109.19622417106336,115.5362939096558,105.58626646928207
772,226.65066478097668,109.42316977733498,115.62136159567399,105.91358208884498
773,226.79741174667848,109.45841063577285,115.62136159567399,105.99046760949113
774,226.94406382262167,109.61190120921941,115.65805254735216,105.99046760949113
775,227.0906211926418,109.80892726465714,116.07430723426188,106.1004828381104
776,227.23708403998165,109.98049036186956,116.22379971722,106.10048283811034
777,227.38345254729384,110.51926722182327,116.60167354666902,106.44496640683303
778,227.52972689664352,110.5823097694107,116.54682428171367,106.39011714187768
779,227.67590726951093,110.48540307049205,116.66925039323957,106.39011714187768
780,227.82199384679413,110.49796325474443,116.63524863035798,106.59080576339579
781,227.9679868088115,110.58012565537103,117.15305977316285,106.8210729205253
782,228.11388633530447,110.58306132966538,117.24391569969566,106.91521978448719
783,228.25969260544,110.92298310896462,117.6822911783982,106.91700114197101
784,228.4054057978132,111.0432875329243,117.51471406389294,106.77616836595263
785,228.55102609044982,111.20837673071873,117.51471406389288,106.77616836595257
786,228.69655366080886,111.1417649746154,117.78716408558597,106.70955660984924
787,228.84198868578508,111.29155410119859,117.86548874088277,106.78788126514604
788,228.98733134171144,111.13450238062194,117.65513389347416,106.6308295445694
789,229.13258180436168,111.3547951719168,118.15317620822947,106.96100432497661
790,229.27774024895274,111.32337317570546,118.01800960808498,107.06708764210123
791,229.4228068501473,111.63707739338412,118.08164671861056,107.18751951311253
792,229.56778178205616,111.87071642793603,117.93437181845883,107.40632447978692
793,229.71266521824066,111.9618659484579,117.75963963926222,107.23754469632166
794,229.85745733171518,111.7295420468846,117.75963963926216,107.00522079474837
795,230.00215829494954,111.85879739072038,117.86176250826696,107.07920002166367
796,230.1467682798713,112.09527279540714,118.06491484081926,107.28235235421596
797,230.29128745786832,112.55696721307243,118.5902684807694,107.87402254331073
798,230.4357159997909,112.85034940762398,118.50699928942379,107.7272233339641
799,230.58005407595437,112.85034940762398,118.63920703461912,107.90159614385533
800,230.72430185614127,112.97528864905706,118.903367926903,108.02653538528841
801,230.86845950960375,112.97528864905712,119.23901926187875,108.34941027468199
802,231.01252720506588,113.14440099344432,119.26371405635513,108.3601156074962
803,231.15650511072593,113.2515543243598,119.48661602921823,108.5830175803593
804,231.30039339425866,113.54094353430992,119.52502721774488,108.58301758035935
805,231.44419222281766,113.45986379986107,119.44394748329603,108.49393407161352
806,231.58790176303754,113.45986379986101,119.32226633392008,108.49393407161347
807,231.7315221810362,113.45208720858108,119.32226633392014,108.54578284999735
808,231.87505364241716,113.93968469651264,119.32226633392014,108.54578284999735
809,232.0184963122716,114.33521864411074,119.64454724085726,108.86806375693448
810,232.16185035518075,114.42853232287928,119.7378609196258,108.86806375693442
811,232.30511593521805,114.83257715110182,120.04427943509012,108.8207114479186
812,232.44829321595125,115.29028474596981,120.38538154550025,109.16181355832873
813,232.59138236044475,115.16193553942503,120.38538154550031,109.16181355832879
814,232.73438353126159,115.20519065879893,120.3698991385138,109.16181355832879
815,232.87729689046574,115.20519065879893,120.3698991385138,109.42522305279618
816,233.02012259962416,115.16654575146407,120.3698991385138,109.58660816827876
817,233.162860819809,114.96120147518559,120.16455486223532,109.38126389200028
818,233.3055117115997,114.79825137981425,120.13082386981642,109.21831379662893
819,233.448075435085,115.04406069440091,120.13082386981642,109.0619222581717
820,233.5905521498652,115.13143774898174,119.89100192360075,108.82210031195604
821,233.7329420150541,115.51014976407009,120.06231362234377,109.20081232704439
822,233.8752451892812,115.51014976407009,120.18157430379074,109.20081232704439
823,234.01746183069363,115.51014976407009,120.08094464388046,109.26290457546361
824,234.15959209695833,115.80473990637807,120.1688767880213,109.17487090807032
825,234.30163614526396,116.0436413507764,120.42640776915994,109.635891774946
826,234.44359413232306,116.55858853818131,120.72495508039003,110.15083896235092
827,234.58546621437392,116.69423560838288,120.72495508039009,110.16334929491643
828,234.7272525471828,116.8037889198161,120.70579872098938,110.16334929491643
829,234.86895328604564,116.74288629127733,120.9088198038371,110.34002981954876
830,235.01056858579028,116.77180013490681,121.34279242586047,110.77400244157212
831,235.15209860077837,116.60587088990843,121.30898920105506,110.74019921676671
832,235.29354348490727,116.94341235560603,121.25573163348616,111.08811674710529
833,235.43490339161207,116.85739810782951,121.34864564644272,111.18103076006184
834,235.57617847386746,116.82892258700844,121.49914345057778,111.1810307600619
835,235.7173688841898,116.82892258700838,121.77350247035895,111.45538977984307
836,235.8584747746389,116.82775405866482,122.09193426279978,111.81098107569437
837,235.99949629681993,116.67881348473924,121.9429936888742,111.83271011308796
838,236.14043360188546,116.77309533977166,122.36659758901175,111.88677198293783
839,236.28128684053723,117.32557578021743,122.36659758901175,111.88677198293783
840,236.42205616302803,117.32557578021738,122.91547938534723,111.88677198293777
841,236.56274171916365,117.46884199953394,123.16546183220004,112.03362440657037
842,236.7033436583047,117.77428763958949,123.44364811276074,112.03362440657037
843,236.84386212936838,117.98594210965649,123.72340570305067,112.03362440657037
844,236.98429728083042,118.20131403070008,123.72340570305067,112.21723624205998
845,237.12464926072693,118.20131403070008,123.83153077638855,112.37153431082794
846,237.2649182166561,118.19545728554982,123.99160296142497,112.36567756567769
847,237.40510429578018,118.51085746513388,124.41455854203633,112.36567756567769
848,237.5452076448271,118.51085746513394,124.7041426845152,112.75362246111956
849,237.68522841009235,118.5692319629486,125.16960124036996,113.21908101697431
850,237.82516673744084,118.8810671487933,125.37217255119549,113.41945033260521
851,237.96502277230846,118.60001979107915,125.57711754076212,113.58054793681526
852,238.1047966597041,118.68142186165818,125.65851961134115,113.6619500073943
853,238.24448854421124,118.68142186165812,125.58724288303438,113.90658937353425
854,238.38409856998967,118.75436097950171,125.6795882454661,114.20610696909546
855,238.52362688077739,119.1457712120644,125.6795882454661,114.36379442408435
856,238.66307361989215,119.31561979137376,125.6795882454661,114.61952899218505
857,238.80243893023334,119.35771850543551,126.04941731816535,114.9893580648843
858,238.9417229542835,119.35771850543546,126.2155306747548,115.25517999828224
859,239.08092583411025,119.35771850543546,126.42740616676622,115.3796619787696
860,239.22004771136778,119.71982512065682,126.99319208898515,115.4742678463686
861,239.35908872729865,120.23497311363099,127.44854218300998,115.52616850490159
862,239.49804902273544,120.31268193502137,127.44854218300998,115.51752443382532
863,239.63692873810234,120.27092010120725,127.36447145355248,115.51752443382537
864,239.77572801341694,120.31674430154834,127.41599804885925,115.51752443382537
865,239.91444698829176,120.33929808162486,127.60480651697509,115.51752443382537
866,240.05308580193594,120.33929808162492,128.12168436931984,115.93804274703257
867,240.1916445931568,120.22298426657619,128.16339235563743,115.93945855609519
868,240.33012350036174,120.27685707034254,128.41573661958648,115.99333135986154
869,240.46852266155932,120.47972294681284,128.60415847825305,115.91752794042827
870,240.60684221436145,120.74466169138378,128.4629878728644,115.72921407568572
871,240.74508229598456,121.11571250509405,128.80783489829406,116.10026488939599
872,240.88324304325144,121.04436755540308,128.7364899486031,115.87097498545421
873,241.02132459259263,121.31502768375128,128.87938185395484,115.87097498545421
874,241.15932708004814,121.49966546981796,128.92002035580975,115.87097498545421
875,241.29725064126902,121.49966546981801,128.9200203558098,116.16128759935202
876,241.43509541151874,121.49966546981796,129.09138442387996,116.16128759935197
877,241.5728615256749,121.85370193311604,129.06646192893913,116.14083958678248
878,241.7105491182308,121.85370193311599,129.05042533750031,116.39926305163061
879,241.84815832329676,122.2238463312022,129.52415634625703,116.60544605166052
880,241.9856892746019,122.2672375682505,129.8496480604337,116.9309377658372
881,242.12314210549542,122.63653546137397,129.84964806043376,117.25129789618967
882,242.26051694894832,123.07574703612994,130.22312471330122,117.25129789618973
883,242.39781393755482,123.25380723716182,130.44792037953204,117.42935809722161
884,242.53503320353371,123.40408954850437,130.84637628668895,117.82781400437852
885,242.67217487873006,123.4145448958804,131.06528022081153,118.0467179385011
886,242.80923909461663,123.61671035500177,130.89113963244677,118.04671793850116
887,242.94622598229523,123.68898296974407,130.96341224718907,117.8031745324077
888,243.0831356724983,123.79272789288154,131.06715717032654,117.8031745324077
889,243.21996829559032,123.79272789288154,131.18058845828767,117.8031745324077
890,243.35672398156933,124.04493585346631,131.0335149520676,117.65610102618763
891,243.49340286006822,124.30789808822317,131.21554674111877,117.91906326094448
892,243.6300050603563,124.52471508743685,131.36626868575206,117.91906326094448
893,243.76653071134066,124.7328007582397,131.36626868575206,117.91906326094448
894,243.90297994156762,125.07256815621582,131.9352087284841,118.36869429504264
895,244.03935287922417,125.07256815621582,131.9352087284841,118.36869429504264
896,244.17564965213924,125.31907597938732,131.93520872848416,118.55160393545134
897,244.3118703877853,125.80024298709611,132.20349742807883,118.85013064999129
898,244.44801521327958,125.63890071849312,132.41700504117478,119.0029291158807
899,244.5840842553855,125.81721049205294,132.66958624835468,119.18123888944052
900,244.72007764051415,126.11000125361761,132.69751167035452,119.18123888944058
901,244.85599549472548,126.21406456865537,132.7387472966513,119.03290263338545
902,244.99183794372985,126.41812813483193,132.94281086282786,119.03290263338545
903,245.12760511288917,126.948974958684,133.1009646074114,119.34898762597635
904,245.26329712721855,127.414839165469,133.23744911985574,119.81485183276135
905,245.3989141113873,127.61999443580521,133.4000077043221,119.65467910924986
906,245.53445618972054,127.72835066382584,133.4000077043221,119.74159367663663
907,245.6699234862004,128.06111774215952,133.49345537505081,120.07436075497031
908,245.8053161244673,128.06111774215958,133.19278903385117,120.07197622976219
909,245.94063422782145,128.25836111955198,133.37490153755556,120.3161445881363
910,246.07587791922396,128.42221554835265,133.40879121383006,120.3500342644108
911,246.21104732129825,128.88143744674204,133.85335804727907,120.80925616280018
912,246.34614255633136,128.66310388221711,133.74771269394745,120.73242300420657
913,246.48116374627512,129.0170771154876,133.7477126939475,120.90980802476469
914,246.61611101274758,129.5015943225642,133.97937033171092,121.30763680140632
915,246.75098447703422,129.3636303290471,133.66554551633868,121.02479747972097
916,246.88578426008928,129.42357108159467,133.93979789934144,121.08473823226853
917,247.02051048253685,129.42357108159467,134.19781068622,121.08473823226853
918,247.15516326467238,129.1839684465382,134.17272538105726,121.17342160812416
919,247.28974272646371,129.46580341237626,134.17272538105732,121.780952134279
920,247.4242489875525,129.42047190973489,134.23275630387883,121.73562063163763
921,247.55868216725528,129.6689974618899,134.2327563038789,121.81613517799502
922,247.6930423845649,129.66899746188994,134.45483318065283,121.65014933848329
923,247.82732975815162,129.90950028828217,134.45483318065283,121.66638068258555
924,247.9615444063643,129.6786309585455,134.21351539890537,121.65542775044139
925,248.09568644723177,130.10424907261358,134.63913351297344,121.65542775044145
926,248.22975599846384,130.27159945580775,134.4661674564016,121.8413339576731
927,248.3637531774527,130.35263121518125,134.41997147921387,121.78880661180557
928,248.497678101274,130.51536845548208,134.40707485747754,121.77593056288578
929,248.63153088668813,130.90529956586988,134.84450219453862,122.18092321101363
930,248.76531165014129,131.08211423982095,135.2498284383455,122.3577378849647
931,248.8990205077667,130.90093310951926,135.0562674378342,122.22949426364568
932,249.0326575753859,130.90799278780526,135.0633271161202,122.34461510272962
933,249.16622296850986,131.5199577429981,135.67529207131304,122.83613081083519
934,249.29971680234001,131.8289371728432,135.98427150115816,123.2465666958812
935,249.43313919176956,131.9827926027936,135.98427150115822,123.31563235376962
936,249.56649025138458,131.89110720530954,135.944062577071,123.22394695628554
937,249.69977009546523,131.98699338700396,136.21170207968288,123.22394695628549
938,249.8329788379868,132.0498349339228,136.0408101406665,123.22394695628554
939,249.9661165926208,131.86664721187236,136.24393879902607,123.06548530943076
940,250.0991834727364,131.9945935962101,136.088511778062,122.96774078772171
941,250.2321795914011,132.48284374822663,136.41044986503317,122.96774078772177
942,250.36510506138225,132.9170873323008,136.92753082870115,123.32959100161105
943,250.4979599951479,133.04432024612908,137.2425022773337,123.45682391543932
944,250.63074450486812,133.22960296901357,137.42649816140676,123.72753979241207
945,250.76345870241587,133.40299568465014,137.46264784814775,124.11760666295896
946,250.89610269936833,133.54172873350439,137.30609102936467,123.97734956663516
947,251.02867660700787,133.89353376577486,137.3060910293646,124.34360081230739
948,251.16118053632312,133.6287704107076,137.10755166163602,124.07883745724013
949,251.29361459801015,133.9050696491572,137.39374666161729,124.50103997945325
950,251.42597890247342,133.9050696491572,137.39374666161729,125.09496048897432
951,251.558273559827,133.90506964915716,137.548771038256,125.42309473636936
952,251.69049867989557,133.9482804290991,137.75095846039187,125.62528215850523
953,251.82265437221542,134.01224210531507,137.75095846039181,125.96884227965802
954,251.9547407460356,134.19168183522766,137.8475530643841,125.87757055690912
955,252.086757910319,134.34085051827134,137.99672174742778,126.11798919193473
956,252.21870597374323,134.34085051827134,138.15039905964352,126.27710331686535
957,252.35058504470183,134.49509863786324,138.28766911690775,126.13785808055337
958,252.48239523130528,134.7635726759699,138.28877090656096,126.13785808055343
959,252.61413664138198,134.49201240980375,138.31711077594156,126.06390005425271
960,252.74580938247928,134.46413399313383,138.47288664084158,126.03602163758279
961,252.8774135618646,134.56699364025616,138.44949689574383,126.305007210697
962,253.00894928652636,134.64950693945815,138.25754270217055,126.38752050989899
963,253.14041666317493,134.79141590066672,138.39945166337912,126.9091929937876
964,253.27181579824386,134.79141590066672,138.09500806998324,126.9091929937876
965,253.40314679789066,134.79141590066672,138.60005363300684,127.42553870990031
966,253.53440976799791,135.37220739120568,138.8521189022759,127.90458410043755
967,253.6656048141743,135.37220739120568,139.22755398401432,128.46499187772048
968,253.7967320417554,135.67343513823283,139.52878173104148,128.75050697110504
969,253.927791555805,135.67343513823278,139.48484182917514,128.75050697110498
970,254.05878346111575,135.55386501138582,139.24576061968315,128.62613427966375
971,254.18970786221038,135.60348894900977,139.22149942387534,128.8355816827434
972,254.32056486334253,135.6476799341251,139.06590790675187,128.67999016561993
973,254.45135456849775,135.74579484830429,138.84844832266714,128.67999016561993
974,254.58207708139457,135.74361306790144,138.84844832266714,129.09648443294634
975,254.71273250548523,136.04596983984635,139.1327390657127,129.39884120489126
976,254.8433209439569,136.1178768612578,139.10143435626264,129.39884120489126
977,254.97384249973248,136.24506537203757,139.10143435626264,129.39884120489126
978,255.1042972754715,136.2492709170578,139.2613568785506,129.58663467725034
979,255.2346853735712,136.34854787599602,139.2613568785506,129.64126800325266
980,255.36500689616744,136.4809376194941,139.4789222283369,129.8588333530389
981,255.4952619451355,136.48093761949406,139.4521972689464,129.83210839364847
982,255.62545062209117,136.59433607919686,139.4521972689464,130.11186212748828
983,255.75557302839152,136.6243078459027,139.7735967844343,130.18436958627603
984,255.8856292651361,136.7350252453022,140.02278306841527,130.4543741625041
985,256.01561943316744,136.93693562250792,140.47832656828137,130.90991766237016
986,256.14554363307235,137.1465600333558,140.47832656828143,131.27403498656247
987,256.27540196518265,137.14656003335585,140.44863273038357,131.40466170294872
988,256.40519452957597,137.34089005641886,140.7153123859744,131.59899172601172
989,256.5349214260769,137.69282747045872,140.98519430044422,131.5131538361834
990,256.6645827542577,137.880273027597,140.93510213216126,131.5131538361834
991,256.79417861343927,137.6935382859367,140.8166093402184,131.69830696456734
992,256.923709102692,137.65896924126662,140.8166093402184,131.5512404772362
993,257.0531743208367,137.68683768804203,141.21663509559642,131.5512404772362
994,257.1825743664454,137.95441252384023,141.08522222047122,131.41197397645067
995,257.3119093378423,137.7756165074377,141.0514528723969,131.40350064293318
996,257.4411793331046,138.06824160464623,141.25172997402603,131.76353763980887
997,257.57038445006344,138.25449386075957,141.43798223013937,131.76353763980887
998,257.69952478630466,138.34091547945684,141.6917417699981,131.9205633511732
999,257.82860043916963,138.34091547945684,141.53708478399722,132.13780307333002
1000,257.9576115057564,138.34091547945684,141.97282647942302,132.49184665500718
1001,258.08655808292013,138.34091547945684,142.2533140042051,132.77233417978925
1002,258.21544026727423,138.12881679532268,142.1453715742482,132.9861730391509
1003,258.3442581551911,138.12881679532268,142.42197498326266,132.79930810912413
1004,258.473011842803,138.18321333056065,142.59900213915864,132.79930810912413
1005,258.6017014260029,138.18321333056065,142.6994003127959,132.65035348897663
1006,258.73032700044513,138.32534955744086,142.8415365396761,132.77368269221893
1007,258.8588886615467,138.31404627516747,142.9878938518641,132.77368269221893
1008,258.98738650448746,138.46826787058637,143.142115447283,132.99963422547353
1009,259.1158206242115,138.55422305921638,143.1853349311598,132.99963422547353
