condition,algorithm,t,cum_pnl
regime switching,Exp3,249,13.826529005158163
regime switching,Exp3,250,13.833169361402412
regime switching,Exp3,251,13.830821722622131
regime switching,Exp3,252,13.871719131561907
regime switching,Exp3,253,13.879341001486477
regime switching,Exp3,254,13.992013504257454
regime switching,Exp3,255,14.092571379451762
regime switching,Exp3,256,14.13334806338821
regime switching,Exp3,257,14.247035375711679
regime switching,Exp3,258,14.275410431024216
regime switching,Exp3,259,14.314136572940255
regime switching,Exp3,260,14.324421470798221
regime switching,Exp3,261,14.400666686162815
regime switching,Exp3,262,14.54989222802787
regime switching,Exp3,263,14.617102161427901
regime switching,Exp3,264,14.640257022602313
regime switching,Exp3,265,14.674081269491253
regime switching,Exp3,266,14.735323379030627
regime switching,Exp3,267,14.861383604451575
regime switching,Exp3,268,14.878285637145131
regime switching,Exp3,269,15.047774271945332
regime switching,Exp3,270,15.127470875536416
regime switching,Exp3,271,15.218918259943964
regime switching,Exp3,272,15.30289753870331
regime switching,Exp3,273,15.3857737093695
regime switching,Exp3,274,15.453252595107788
regime switching,Exp3,275,15.441244508393282
regime switching,Exp3,276,15.485506019833709
regime switching,Exp3,277,15.497155155905409
regime switching,Exp3,278,15.563350990825269
regime switching,Exp3,279,15.598849054632906
regime switching,Exp3,280,15.71271679307036
regime switching,Exp3,281,15.790231198580885
regime switching,Exp3,282,15.90782531459934
regime switching,Exp3,283,15.862828893690589
regime switching,Exp3,284,16.002053115319605
regime switching,Exp3,285,16.087284887333546
regime switching,Exp3,286,16.167177166082624
regime switching,Exp3,287,16.192447185777763
regime switching,Exp3,288,16.252308411413328
regime switching,Exp3,289,16.296892641374733
regime switching,Exp3,290,16.424841241129876
regime switching,Exp3,291,16.457988307245543
regime switching,Exp3,292,16.420133299337746
regime switching,Exp3,293,16.466998150944928
regime switching,Exp3,294,16.504505872579358
regime switching,Exp3,295,16.605840188143286
regime switching,Exp3,296,16.664924199188413
regime switching,Exp3,297,16.749649226298864
regime switching,Exp3,298,16.87065747046041
regime switching,Exp3,299,16.9369656834073
regime switching,Exp3,300,16.975580252470184
regime switching,Exp3,301,17.041310449739537
regime switching,Exp3,302,17.06309967839505
regime switching,Exp3,303,17.224831107777224
regime switching,Exp3,304,17.215625951752372
regime switching,Exp3,305,17.2706346047625
regime switching,Exp3,306,17.32824944285933
regime switching,Exp3,307,17.36623815338177
regime switching,Exp3,308,17.451114555470404
regime switching,Exp3,309,17.571723843692983
regime switching,Exp3,310,17.566060455296878
regime switching,Exp3,311,17.610231001843477
regime switching,Exp3,312,17.629991696329732
regime switching,Exp3,313,17.651733962996236
regime switching,Exp3,314,17.591862961913165
regime switching,Exp3,315,17.721073450831092
regime switching,Exp3,316,17.749948274811736
regime switching,Exp3,317,17.717775922263385
regime switching,Exp3,318,17.70658208396965
regime switching,Exp3,319,17.715619178540994
regime switching,Exp3,320,17.795049780999722
regime switching,Exp3,321,17.849665745537393
regime switching,Exp3,322,17.938633849085626
regime switching,Exp3,323,17.949870561345897
regime switching,Exp3,324,18.013665816428237
regime switching,Exp3,325,18.096612293859106
regime switching,Exp3,326,18.13360489513644
regime switching,Exp3,327,18.16466867152976
regime switching,Exp3,328,18.25037872426245
regime switching,Exp3,329,18.320052587922756
regime switching,Exp3,330,18.407548282053796
regime switching,Exp3,331,18.465615342845076
regime switching,Exp3,332,18.613905258698068
regime switching,Exp3,333,18.596977049094775
regime switching,Exp3,334,18.635872701688037
regime switching,Exp3,335,18.7564808067484
regime switching,Exp3,336,18.944853355889226
regime switching,Exp3,337,19.11259010353525
regime switching,Exp3,338,19.108899646202644
regime switching,Exp3,339,19.264380003446494
regime switching,Exp3,340,19.281943312216615
regime switching,Exp3,341,19.284339589451193
regime switching,Exp3,342,19.32569677013025
regime switching,Exp3,343,19.405439426535807
regime switching,Exp3,344,19.50318303062217
regime switching,Exp3,345,19.57066476842286
regime switching,Exp3,346,19.66372118777318
regime switching,Exp3,347,19.70574635465483
regime switching,Exp3,348,19.792319915283763
regime switching,Exp3,349,19.921329132938336
regime switching,Exp3,350,20.03956445567423
regime switching,Exp3,351,20.21202451197964
regime switching,Exp3,352,20.264083681787536
regime switching,Exp3,353,20.32837804928451
regime switching,Exp3,354,20.384187891133504
regime switching,Exp3,355,20.48010438334164
regime switching,Exp3,356,20.429672953484225
regime switching,Exp3,357,20.459613181229983
regime switching,Exp3,358,20.51733480738724
regime switching,Exp3,359,20.53739930821886
regime switching,Exp3,360,20.560427808110504
regime switching,Exp3,361,20.610287373804265
regime switching,Exp3,362,20.73220323551643
regime switching,Exp3,363,20.77938305412866
regime switching,Exp3,364,20.803808619554847
regime switching,Exp3,365,20.92722078529158
regime switching,Exp3,366,20.951228950756402
regime switching,Exp3,367,21.03750883426048
regime switching,Exp3,368,21.140964180157006
regime switching,Exp3,369,21.26561078250956
regime switching,Exp3,370,21.29903849293364
regime switching,Exp3,371,21.359843542308113
regime switching,Exp3,372,21.44296814116679
regime switching,Exp3,373,21.45391075533596
regime switching,Exp3,374,21.500302456744986
regime switching,Exp3,375,21.54684176495431
regime switching,Exp3,376,21.609160297104562
regime switching,Exp3,377,21.547412469996644
regime switching,Exp3,378,21.722623067285312
regime switching,Exp3,379,21.78698820345645
regime switching,Exp3,380,21.900619389983472
regime switching,Exp3,381,21.97799614818758
regime switching,Exp3,382,22.046536053347104
regime switching,Exp3,383,22.053627493361454
regime switching,Exp3,384,22.080542605090418
regime switching,Exp3,385,22.14587463663223
regime switching,Exp3,386,22.271771565853125
regime switching,Exp3,387,22.378292483162703
regime switching,Exp3,388,22.39486660595629
regime switching,Exp3,389,22.33492948692262
regime switching,Exp3,390,22.410075549680506
regime switching,Exp3,391,22.380692818985118
regime switching,Exp3,392,22.356913161592804
regime switching,Exp3,393,22.44604622850425
regime switching,Exp3,394,22.41916562166911
regime switching,Exp3,395,22.446222432480976
regime switching,Exp3,396,22.58220701268194
regime switching,Exp3,397,22.592691734037164
regime switching,Exp3,398,22.706719984928668
regime switching,Exp3,399,22.675732679971393
regime switching,Exp3,400,22.69667775224162
regime switching,Exp3,401,22.746342619590006
regime switching,Exp3,402,22.82409370435906
regime switching,Exp3,403,22.88106668792037
regime switching,Exp3,404,22.952748114735044
regime switching,Exp3,405,23.042603072644187
regime switching,Exp3,406,23.03380312121724
regime switching,Exp3,407,23.141800101299193
regime switching,Exp3,408,23.24615565255321
regime switching,Exp3,409,23.262330576847827
regime switching,Exp3,410,23.27215027544581
regime switching,Exp3,411,23.339278023853748
regime switching,Exp3,412,23.46102321142122
regime switching,Exp3,413,23.422112841617313
regime switching,Exp3,414,23.414558222849998
regime switching,Exp3,415,23.507405916308244
regime switching,Exp3,416,23.499142136318156
regime switching,Exp3,417,23.571441164109743
regime switching,Exp3,418,23.71517954374987
regime switching,Exp3,419,23.76474937074606
regime switching,Exp3,420,23.83843887989211
regime switching,Exp3,421,23.89098097086367
regime switching,Exp3,422,24.020404569336158
regime switching,Exp3,423,24.01411832324084
regime switching,Exp3,424,24.035708586338473
regime switching,Exp3,425,24.062875321499142
regime switching,Exp3,426,24.17923297699999
regime switching,Exp3,427,24.266184022346877
regime switching,Exp3,428,24.393113959600463
regime switching,Exp3,429,24.474808475203268
regime switching,Exp3,430,24.493812367578933
regime switching,Exp3,431,24.611961662083427
regime switching,Exp3,432,24.74507799556624
regime switching,Exp3,433,24.86464058859203
regime switching,Exp3,434,24.951348926174088
regime switching,Exp3,435,24.968233018581337
regime switching,Exp3,436,25.002031597485914
regime switching,Exp3,437,25.108127137738208
regime switching,Exp3,438,25.203442992209492
regime switching,Exp3,439,25.266599726288582
regime switching,Exp3,440,25.296249586996375
regime switching,Exp3,441,25.420836379559223
regime switching,Exp3,442,25.52349551981348
regime switching,Exp3,443,25.566860661890722
regime switching,Exp3,444,25.701012783256896
regime switching,Exp3,445,25.76492747708086
regime switching,Exp3,446,25.878964508587902
regime switching,Exp3,447,25.94890813386384
regime switching,Exp3,448,26.069306475693182
regime switching,Exp3,449,26.075593635575927
regime switching,Exp3,450,26.163765783156276
regime switching,Exp3,451,26.18740011526659
regime switching,Exp3,452,26.27957938643621
regime switching,Exp3,453,26.270090561201407
regime switching,Exp3,454,26.207626907981666
regime switching,Exp3,455,26.13684606980706
regime switching,Exp3,456,26.137165452716427
regime switching,Exp3,457,26.07110330945739
regime switching,Exp3,458,26.090939992183806
regime switching,Exp3,459,26.051152991416718
regime switching,Exp3,460,25.96825616115188
regime switching,Exp3,461,26.081124270569877
regime switching,Exp3,462,25.988898578808016
regime switching,Exp3,463,26.012217599788983
regime switching,Exp3,464,26.03496392794057
regime switching,Exp3,465,26.12593887376957
regime switching,Exp3,466,26.27495476559321
regime switching,Exp3,467,26.267768143490365
regime switching,Exp3,468,26.34766914248161
regime switching,Exp3,469,26.31945931978475
regime switching,Exp3,470,26.372010881533324
regime switching,Exp3,471,26.327603547227636
regime switching,Exp3,472,26.222950434105517
regime switching,Exp3,473,26.26215390452144
regime switching,Exp3,474,26.33112736721937
regime switching,Exp3,475,26.245492532800355
regime switching,Exp3,476,26.24910412095062
regime switching,Exp3,477,26.310526286251864
regime switching,Exp3,478,26.218112596997457
regime switching,Exp3,479,26.315705434953944
regime switching,Exp3,480,26.31110637474843
regime switching,Exp3,481,26.396763681641424
regime switching,Exp3,482,26.430721361435456
regime switching,Exp3,483,26.445421615085145
regime switching,Exp3,484,26.436045818201155
regime switching,Exp3,485,26.457322407563762
regime switching,Exp3,486,26.48299786930527
regime switching,Exp3,487,26.517881078209943
regime switching,Exp3,488,26.580075647746938
regime switching,Exp3,489,26.609548312833095
regime switching,Exp3,490,26.692287408447473
regime switching,Exp3,491,26.757154542480688
regime switching,Exp3,492,26.836227060664854
regime switching,Exp3,493,26.850850544643457
regime switching,Exp3,494,26.85988862897539
regime switching,Exp3,495,26.79944674416149
regime switching,Exp3,496,26.721499291154704
regime switching,Exp3,497,26.832355356518047
regime switching,Exp3,498,26.803609818963825
regime switching,Exp3,499,26.874841285791476
regime switching,Exp3,500,26.883596982046935
regime switching,Exp3,501,26.949687981492826
regime switching,Exp3,502,27.020404293060622
regime switching,Exp3,503,27.146342834778068
regime switching,Exp3,504,27.22576859813737
regime switching,Exp3,505,27.1429347904138
regime switching,Exp3,506,27.20381856240908
regime switching,Exp3,507,27.172190261310945
regime switching,Exp3,508,27.16736101736162
regime switching,Exp3,509,27.129258141937274
regime switching,Exp3,510,27.05906267345232
regime switching,Exp3,511,27.071773083939807
regime switching,Exp3,512,27.043797723660564
regime switching,Exp3,513,27.175973601469785
regime switching,Exp3,514,27.2010114269504
regime switching,Exp3,515,27.331036789687722
regime switching,Exp3,516,27.303113417821105
regime switching,Exp3,517,27.25235389247632
regime switching,Exp3,518,27.395835965560945
regime switching,Exp3,519,27.41210266572077
regime switching,Exp3,520,27.33808165595115
regime switching,Exp3,521,27.30195109043475
regime switching,Exp3,522,27.20115735263253
regime switching,Exp3,523,27.24853070813565
regime switching,Exp3,524,27.158678460850233
regime switching,Exp3,525,27.2046653687727
regime switching,Exp3,526,27.298081545805296
regime switching,Exp3,527,27.267774578466327
regime switching,Exp3,528,27.307285017392214
regime switching,Exp3,529,27.28710218816668
regime switching,Exp3,530,27.30532751666923
regime switching,Exp3,531,27.454853276736802
regime switching,Exp3,532,27.45596082788219
regime switching,Exp3,533,27.539361032475973
regime switching,Exp3,534,27.552215298026834
regime switching,Exp3,535,27.680368211523575
regime switching,Exp3,536,27.82684068452939
regime switching,Exp3,537,27.84265450208736
regime switching,Exp3,538,27.84608776296324
regime switching,Exp3,539,27.840855817908615
regime switching,Exp3,540,27.966400985335994
regime switching,Exp3,541,28.07955149753708
regime switching,Exp3,542,28.141960443071586
regime switching,Exp3,543,28.196008339645466
regime switching,Exp3,544,28.16954671903691
regime switching,Exp3,545,28.172966923363465
regime switching,Exp3,546,28.19717606115208
regime switching,Exp3,547,28.227135366383223
regime switching,Exp3,548,28.14799296805091
regime switching,Exp3,549,28.102733937652744
regime switching,Exp3,550,28.177991514008426
regime switching,Exp3,551,28.175960030051627
regime switching,Exp3,552,28.194885128704474
regime switching,Exp3,553,28.07697378114969
regime switching,Exp3,554,28.079641419530986
regime switching,Exp3,555,28.134031530564002
regime switching,Exp3,556,28.12510360060338
regime switching,Exp3,557,28.253683372364705
regime switching,Exp3,558,28.214803075619272
regime switching,Exp3,559,28.34671853851603
regime switching,Exp3,560,28.42013473250517
regime switching,Exp3,561,28.36728724304537
regime switching,Exp3,562,28.30660037007061
regime switching,Exp3,563,28.23346643606158
regime switching,Exp3,564,28.23816472364968
regime switching,Exp3,565,28.354239845581585
regime switching,Exp3,566,28.271247469757743
regime switching,Exp3,567,28.308660169034532
regime switching,Exp3,568,28.414327660735427
regime switching,Exp3,569,28.487456925556053
regime switching,Exp3,570,28.557509684498637
regime switching,Exp3,571,28.56873742735141
regime switching,Exp3,572,28.60592739308842
regime switching,Exp3,573,28.56882563012333
regime switching,Exp3,574,28.641436392201115
regime switching,Exp3,575,28.713897210923598
regime switching,Exp3,576,28.810646990472424
regime switching,Exp3,577,28.84537159026003
regime switching,Exp3,578,28.855000294979774
regime switching,Exp3,579,28.85442830068957
regime switching,Exp3,580,28.931453190938825
regime switching,Exp3,581,29.01028447808939
regime switching,Exp3,582,28.946191884051654
regime switching,Exp3,583,29.084595067987426
regime switching,Exp3,584,29.03633857578238
regime switching,Exp3,585,29.162438890249017
regime switching,Exp3,586,29.235452299252753
regime switching,Exp3,587,29.275031738896118
regime switching,Exp3,588,29.199167512886795
regime switching,Exp3,589,29.204494354772077
regime switching,Exp3,590,29.29602616985684
regime switching,Exp3,591,29.248262260084744
regime switching,Exp3,592,29.22166097012502
regime switching,Exp3,593,29.23559803058718
regime switching,Exp3,594,29.240967684022014
regime switching,Exp3,595,29.343182940591092
regime switching,Exp3,596,29.376090269860722
regime switching,Exp3,597,29.471267592874995
regime switching,Exp3,598,29.566429561859344
regime switching,Exp3,599,29.61223421932987
regime switching,Exp3,600,29.650656473656966
regime switching,Exp3,601,29.588424334451783
regime switching,Exp3,602,29.504174704594742
regime switching,Exp3,603,29.423640693926796
regime switching,Exp3,604,29.416972478013875
regime switching,Exp3,605,29.493523671712513
regime switching,Exp3,606,29.467773805250964
regime switching,Exp3,607,29.39297215354454
regime switching,Exp3,608,29.279568618724294
regime switching,Exp3,609,29.22846765326067
regime switching,Exp3,610,29.28055644390862
regime switching,Exp3,611,29.232899887146587
regime switching,Exp3,612,29.28110689827669
regime switching,Exp3,613,29.33624336597598
regime switching,Exp3,614,29.445737337797027
regime switching,Exp3,615,29.441440242207157
regime switching,Exp3,616,29.546949997758105
regime switching,Exp3,617,29.466101723780806
regime switching,Exp3,618,29.560941680656537
regime switching,Exp3,619,29.66618682791118
regime switching,Exp3,620,29.734593107517032
regime switching,Exp3,621,29.629384227755207
regime switching,Exp3,622,29.619838658814363
regime switching,Exp3,623,29.644262750610473
regime switching,Exp3,624,29.753097369273718
regime switching,Exp3,625,29.802460058342028
regime switching,Exp3,626,29.787653488236227
regime switching,Exp3,627,29.878935617142687
regime switching,Exp3,628,30.004385303556123
regime switching,Exp3,629,29.9745042687652
regime switching,Exp3,630,30.01010404502656
regime switching,Exp3,631,29.98609442740659
regime switching,Exp3,632,30.016225938796392
regime switching,Exp3,633,30.00746236230297
regime switching,Exp3,634,29.93328438240211
regime switching,Exp3,635,30.01680164058289
regime switching,Exp3,636,30.05118407254645
regime switching,Exp3,637,30.01827432069736
regime switching,Exp3,638,29.935165385054493
regime switching,Exp3,639,29.86964540870833
regime switching,Exp3,640,29.933484421935123
regime switching,Exp3,641,29.975945847304917
regime switching,Exp3,642,29.954993690343027
regime switching,Exp3,643,29.93812450012775
regime switching,Exp3,644,30.020825215831408
regime switching,Exp3,645,30.04849735586937
regime switching,Exp3,646,30.006596298064203
regime switching,Exp3,647,30.06995602036452
regime switching,Exp3,648,30.067589804204353
regime switching,Exp3,649,30.102762574393278
regime switching,Exp3,650,30.0282507828797
regime switching,Exp3,651,30.13754215808609
regime switching,Exp3,652,30.148759309749728
regime switching,Exp3,653,30.24004213493062
regime switching,Exp3,654,30.302659443561808
regime switching,Exp3,655,30.31841307078841
regime switching,Exp3,656,30.444128757828146
regime switching,Exp3,657,30.503641797031232
regime switching,Exp3,658,30.543489792840674
regime switching,Exp3,659,30.485762794538033
regime switching,Exp3,660,30.419293039836845
regime switching,Exp3,661,30.434827367335856
regime switching,Exp3,662,30.457359242683115
regime switching,Exp3,663,30.340752075470547
regime switching,Exp3,664,30.259070680145925
regime switching,Exp3,665,30.319148559802002
regime switching,Exp3,666,30.25810748825727
regime switching,Exp3,667,30.2482828002517
regime switching,Exp3,668,30.331156582886166
regime switching,Exp3,669,30.44514086225938
regime switching,Exp3,670,30.3527263023923
regime switching,Exp3,671,30.28699516965016
regime switching,Exp3,672,30.404511346687677
regime switching,Exp3,673,30.51653243392201
regime switching,Exp3,674,30.592515088107138
regime switching,Exp3,675,30.703563533497366
regime switching,Exp3,676,30.758247911350953
regime switching,Exp3,677,30.84352991815797
regime switching,Exp3,678,30.820244480857298
regime switching,Exp3,679,30.868005396135878
regime switching,Exp3,680,30.932347183847025
regime switching,Exp3,681,30.817483105752768
regime switching,Exp3,682,30.891403279718833
regime switching,Exp3,683,31.01758893685042
regime switching,Exp3,684,31.108362696003432
regime switching,Exp3,685,31.185803523967536
regime switching,Exp3,686,31.076393298447826
regime switching,Exp3,687,31.17219562459778
regime switching,Exp3,688,31.171507891754743
regime switching,Exp3,689,31.041408107506467
regime switching,Exp3,690,31.170801313225326
regime switching,Exp3,691,31.309701505646036
regime switching,Exp3,692,31.268397825663353
regime switching,Exp3,693,31.271017230577982
regime switching,Exp3,694,31.362141982752558
regime switching,Exp3,695,31.31128283948473
regime switching,Exp3,696,31.35876114895105
regime switching,Exp3,697,31.366413825454877
regime switching,Exp3,698,31.302219262166755
regime switching,Exp3,699,31.363337031475755
regime switching,Exp3,700,31.436578586287332
regime switching,Exp3,701,31.531567194898756
regime switching,Exp3,702,31.513168940933305
regime switching,Exp3,703,31.59132178206236
regime switching,Exp3,704,31.510342602822124
regime switching,Exp3,705,31.60125313992249
regime switching,Exp3,706,31.596086259007414
regime switching,Exp3,707,31.542278177974648
regime switching,Exp3,708,31.651673185525414
regime switching,Exp3,709,31.614475327122836
regime switching,Exp3,710,31.59318397705826
regime switching,Exp3,711,31.6151378366689
regime switching,Exp3,712,31.680098308353358
regime switching,Exp3,713,31.741629971204404
regime switching,Exp3,714,31.723199439513365
regime switching,Exp3,715,31.795983732094253
regime switching,Exp3,716,31.673192413195178
regime switching,Exp3,717,31.6703433188256
regime switching,Exp3,718,31.724806583414225
regime switching,Exp3,719,31.857891454695004
regime switching,Exp3,720,32.008609092497174
regime switching,Exp3,721,32.032946178524675
regime switching,Exp3,722,31.990741331727513
regime switching,Exp3,723,32.08879166016295
regime switching,Exp3,724,32.222645505452576
regime switching,Exp3,725,32.354202096544185
regime switching,Exp3,726,32.443858636388185
regime switching,Exp3,727,32.3897737158397
regime switching,Exp3,728,32.436010562337906
regime switching,Exp3,729,32.42247538965557
regime switching,Exp3,730,32.44624840615759
regime switching,Exp3,731,32.5561220016976
regime switching,Exp3,732,32.45418688612308
regime switching,Exp3,733,32.578846800204445
regime switching,Exp3,734,32.559861721471236
regime switching,Exp3,735,32.63618020819972
regime switching,Exp3,736,32.674999792599905
regime switching,Exp3,737,32.673877808662915
regime switching,Exp3,738,32.74239476149658
regime switching,Exp3,739,32.77389136611466
regime switching,Exp3,740,32.874307818379705
regime switching,Exp3,741,32.93119960357307
regime switching,Exp3,742,32.98635589092779
regime switching,Exp3,743,33.0017376743741
regime switching,Exp3,744,32.96864749395509
regime switching,Exp3,745,33.02016570910287
regime switching,Exp3,746,33.03747373557996
regime switching,Exp3,747,33.100828420822324
regime switching,Exp3,748,33.23615432985659
regime switching,Exp3,749,33.239881051833486
regime switching,Exp3,750,33.221354391124876
regime switching,Exp3,751,33.24361313234434
regime switching,Exp3,752,33.34586140941018
regime switching,Exp3,753,33.458018679451854
regime switching,Exp3,754,33.57597512925455
regime switching,Exp3,755,33.62060435864691
regime switching,Exp3,756,33.72948275993803
regime switching,Exp3,757,33.82014381937822
regime switching,Exp3,758,33.72294843401304
regime switching,Exp3,759,33.79421853927818
regime switching,Exp3,760,33.95800115147832
regime switching,Exp3,761,34.02994945970107
regime switching,Exp3,762,33.96379166305155
regime switching,Exp3,763,33.96399171868216
regime switching,Exp3,764,33.93754030066813
regime switching,Exp3,765,34.000751841525684
regime switching,Exp3,766,33.95811938238264
regime switching,Exp3,767,33.905723951199874
regime switching,Exp3,768,34.02260036960039
regime switching,Exp3,769,34.08201750954381
regime switching,Exp3,770,34.02430817411666
regime switching,Exp3,771,34.00393173381372
regime switching,Exp3,772,34.067792705298714
regime switching,Exp3,773,34.11099665840842
regime switching,Exp3,774,34.13583690771643
regime switching,Exp3,775,34.17207470673189
regime switching,Exp3,776,34.234357422110584
regime switching,Exp3,777,34.344703187513105
regime switching,Exp3,778,34.43399454363814
regime switching,Exp3,779,34.41976327683495
regime switching,Exp3,780,34.54542948959457
regime switching,Exp3,781,34.525391198154935
regime switching,Exp3,782,34.58903599197966
regime switching,Exp3,783,34.67870525016165
regime switching,Exp3,784,34.747727491212416
regime switching,Exp3,785,34.75484425524844
regime switching,Exp3,786,34.818971420099196
regime switching,Exp3,787,34.76465443504953
regime switching,Exp3,788,34.789255687121205
regime switching,Exp3,789,34.75113618159383
regime switching,Exp3,790,34.83124054087164
regime switching,Exp3,791,34.71773990533049
regime switching,Exp3,792,34.68091151590667
regime switching,Exp3,793,34.79591862629702
regime switching,Exp3,794,34.92374214393369
regime switching,Exp3,795,34.87351933003273
regime switching,Exp3,796,34.93642840947719
regime switching,Exp3,797,35.040076149767245
regime switching,Exp3,798,35.02360818446608
regime switching,Exp3,799,34.91637060356879
regime switching,Exp3,800,34.867436601676744
regime switching,Exp3,801,34.89402328995878
regime switching,Exp3,802,34.93834358877457
regime switching,Exp3,803,34.88205505260289
regime switching,Exp3,804,34.7446184611957
regime switching,Exp3,805,34.80310256144936
regime switching,Exp3,806,34.93050026899747
regime switching,Exp3,807,34.9908817421874
regime switching,Exp3,808,34.94902693986177
regime switching,Exp3,809,35.04913070184241
regime switching,Exp3,810,35.07684138642443
regime switching,Exp3,811,35.178541449044005
regime switching,Exp3,812,35.16085957569255
regime switching,Exp3,813,35.20823377135859
regime switching,Exp3,814,35.24524468055708
regime switching,Exp3,815,35.3074032852321
regime switching,Exp3,816,35.34029315145923
regime switching,Exp3,817,35.44289741020127
regime switching,Exp3,818,35.49160613762893
regime switching,Exp3,819,35.54588775525352
regime switching,Exp3,820,35.66327813032238
regime switching,Exp3,821,35.67163017807747
regime switching,Exp3,822,35.77786759887694
regime switching,Exp3,823,35.68326494439501
regime switching,Exp3,824,35.67888927433318
regime switching,Exp3,825,35.780227268285216
regime switching,Exp3,826,35.88484604680891
regime switching,Exp3,827,35.99039380391954
regime switching,Exp3,828,35.97016117632023
regime switching,Exp3,829,35.8938750465788
regime switching,Exp3,830,36.046073162326635
regime switching,Exp3,831,36.11129223657199
regime switching,Exp3,832,36.15466033713791
regime switching,Exp3,833,36.23008679914633
regime switching,Exp3,834,36.18195976406911
regime switching,Exp3,835,36.16408387679427
regime switching,Exp3,836,36.09587109997503
regime switching,Exp3,837,36.121485668478165
regime switching,Exp3,838,36.124442902494515
regime switching,Exp3,839,36.160310590729395
regime switching,Exp3,840,36.12972865657811
regime switching,Exp3,841,36.18048355595805
regime switching,Exp3,842,36.272501157419654
regime switching,Exp3,843,36.25834097631815
regime switching,Exp3,844,36.37075579978371
regime switching,Exp3,845,36.491360142880765
regime switching,Exp3,846,36.582188238821644
regime switching,Exp3,847,36.71787583071899
regime switching,Exp3,848,36.81369982568274
regime switching,Exp3,849,36.79556242066798
regime switching,Exp3,850,36.79376977403766
regime switching,Exp3,851,36.808792045500304
regime switching,Exp3,852,36.88840371729103
regime switching,Exp3,853,36.938634492644454
regime switching,Exp3,854,37.07234243201219
regime switching,Exp3,855,37.043268824517924
regime switching,Exp3,856,37.06120724650374
regime switching,Exp3,857,37.04224094746359
regime switching,Exp3,858,37.0593822390414
regime switching,Exp3,859,37.21194160072063
regime switching,Exp3,860,37.197505052688555
regime switching,Exp3,861,37.08448062715731
regime switching,Exp3,862,37.18206198747417
regime switching,Exp3,863,37.17210209376697
regime switching,Exp3,864,37.16551427179996
regime switching,Exp3,865,37.07575439307533
regime switching,Exp3,866,37.190388009236784
regime switching,Exp3,867,37.127827284904896
regime switching,Exp3,868,37.09007132370607
regime switching,Exp3,869,37.18724687311505
regime switching,Exp3,870,37.18531051313542
regime switching,Exp3,871,37.26482395258096
regime switching,Exp3,872,37.33240380504979
regime switching,Exp3,873,37.2912896574426
regime switching,Exp3,874,37.28667484195348
regime switching,Exp3,875,37.410764856734744
regime switching,Exp3,876,37.32039498033597
regime switching,Exp3,877,37.41095470574951
regime switching,Exp3,878,37.50952960293185
regime switching,Exp3,879,37.58654019856258
regime switching,Exp3,880,37.70411705460797
regime switching,Exp3,881,37.612952292437505
regime switching,Exp3,882,37.610776549824315
regime switching,Exp3,883,37.54900303647948
regime switching,Exp3,884,37.63804635881344
regime switching,Exp3,885,37.695755168539684
regime switching,Exp3,886,37.70658989866396
regime switching,Exp3,887,37.741603002111695
regime switching,Exp3,888,37.73609252211383
regime switching,Exp3,889,37.70451186960869
regime switching,Exp3,890,37.798514904945705
regime switching,Exp3,891,37.92819026187752
regime switching,Exp3,892,37.96586694746446
regime switching,Exp3,893,38.08630846740557
regime switching,Exp3,894,38.11054547540854
regime switching,Exp3,895,38.011666951965715
regime switching,Exp3,896,38.09239978050564
regime switching,Exp3,897,38.18102520638955
regime switching,Exp3,898,38.18313896582989
regime switching,Exp3,899,38.133641400329346
regime switching,Exp3,900,38.13067240305694
regime switching,EXP4,1,0.17059840525997255
regime switching,EXP4,2,0.20475415350690215
regime switching,EXP4,3,0.30860598143501206
regime switching,EXP4,4,0.3727390582173249
regime switching,EXP4,5,0.47326227235876805
regime switching,EXP4,6,0.6187554866570257
regime switching,EXP4,7,0.6957252151558031
regime switching,EXP4,8,0.7843027148756757
regime switching,EXP4,9,0.8206680660774205
regime switching,EXP4,10,0.913299101148783
regime switching,EXP4,11,1.0610864212915696
regime switching,EXP4,12,1.0857893898365982
regime switching,EXP4,13,1.1627123688713064
regime switching,EXP4,14,1.2906044617547983
regime switching,EXP4,15,1.4111310381374693
regime switching,EXP4,16,1.5424608129387427
regime switching,EXP4,17,1.6266074786176958
regime switching,EXP4,18,1.6978521050425082
regime switching,EXP4,19,1.7312076075598803
regime switching,EXP4,20,1.7443798221871243
regime switching,EXP4,21,1.8431119304041816
regime switching,EXP4,22,1.9069204023390844
regime switching,EXP4,23,2.032942509017299
regime switching,EXP4,24,2.049511292563815
regime switching,EXP4,25,2.1308028593366406
regime switching,EXP4,26,2.2124829995921584
regime switching,EXP4,27,2.244638037338798
regime switching,EXP4,28,2.294956153286518
regime switching,EXP4,29,2.4012414570630454
regime switching,EXP4,30,2.4770510961472074
regime switching,EXP4,31,2.56831065144622
regime switching,EXP4,32,2.69777716756993
regime switching,EXP4,33,2.6996715753023093
regime switching,EXP4,34,2.728078577249696
regime switching,EXP4,35,2.842487399051561
regime switching,EXP4,36,2.830771536930299
regime switching,EXP4,37,2.8632323189664657
regime switching,EXP4,38,2.963307500667731
regime switching,EXP4,39,2.970441154829265
regime switching,EXP4,40,2.953648269261132
regime switching,EXP4,41,2.9947500682540533
regime switching,EXP4,42,3.0832864963575535
regime switching,EXP4,43,3.0843971583181964
regime switching,EXP4,44,3.158302985881282
regime switching,EXP4,45,3.2382378531125373
